ID,school_link,image_url,school_name,cert,location,type,fees,location_link,phone_number,description_head,description_body,details_head,details_body,fees_list,long_location
309,https://egyptschools.info/school/%d9%85%d8%af%d8%b1%d8%b3%d8%a9-%d8%a7%d9%84%d8%b1%d8%a4%d9%8a%d8%a9-%d8%a7%d9%84%d8%b1%d8%b3%d9%85%d9%8a%d8%a9-%d9%84%d9%84%d8%ba%d8%a7%d8%aa-alroaya-official-language-school/,https://egyptschools.info/wp-content/uploads/2021/03/مدرسة-الرؤية-الرسمية-للغات-768x434.jpg,AlRo'aya Official Language School,Thanwya,October,Governmental,1591,https://maps.google.com/maps?daddr=29.95420%2C30.93658,#,عن مدرسة الرؤية الرسمية للغات – AlRo’aya Official Language School,مدرسة الرؤية الرسمية للغات باكتوبر - الجيزة واحدة من المدارس الرسمية (التجريبية) الموجودة في محافظة الجيزة والتي تم تأسسيها عام 2018 م.,عن مدرسة الرؤية الرسمية للغات – AlRo’aya Official Language School,مدرسة الرؤية الرسمية للغات باكتوبر - الجيزة واحدة من المدارس الرسمية (التجريبية) الموجودة في محافظة الجيزة والتي تم تأسسيها عام 2018 م.,[],قطعة 2 - المجاورة السادسة - الحي الثالث - اكتوبر - الجيزة
310,https://egyptschools.info/school/%d9%85%d8%af%d8%b1%d8%b3%d8%a9-%d8%a7%d9%84%d8%aa%d8%ad%d8%b1%d9%8a%d8%b1-%d8%a7%d9%84%d8%b1%d8%b3%d9%85%d9%8a%d8%a9-%d9%84%d9%84%d8%ba%d8%a7%d8%aa-eltahrir-official-language-school/,https://egyptschools.info/wp-content/uploads/2021/03/155483189_2836305069970487_4444778469463653051_n-e1617199371691-768x357.jpg,ElTahrir Official Language School,Thanwya,October,Governmental,1757,,,,,,,[],
311,https://egyptschools.info/school/%d9%85%d8%af%d8%b1%d8%b3%d8%a9-%d8%a7%d9%84%d8%ad%d9%8a-%d8%a7%d9%84%d8%b9%d8%a7%d8%b4%d8%b1-%d8%a7%d9%84%d8%b1%d8%b3%d9%85%d9%8a%d8%a9-%d9%84%d9%84%d8%ba%d8%a7%d8%aa-tenth-district-official-school/,https://egyptschools.info/wp-content/uploads/2021/03/54603_10152303626650495_302939031_o-768x576.jpg,Tenth District Official Language school,Thanwya,October,Governmental,1757,,,,,,,[],
312,https://egyptschools.info/school/%d9%85%d8%af%d8%b1%d8%b3%d8%a9-6-%d8%a7%d9%83%d8%aa%d9%88%d8%a8%d8%b1-%d8%a7%d9%84%d8%b1%d8%b3%d9%85%d9%8a%d8%a9-%d8%a7%d9%84%d9%85%d8%aa%d9%85%d9%8a%d8%b2%d8%a9-%d9%84%d9%84%d8%ba%d8%a7%d8%aa/,https://egyptschools.info/wp-content/uploads/2021/03/119219785_1192659397779556_4465234514766076969_n-768x484.jpg,6th of October Distinguished Official Language School,Thanwya,October,Private,2500,,,,,,,[],
313,https://egyptschools.info/school/%d9%85%d8%af%d8%b1%d8%b3%d8%a9-%d8%a7%d9%84%d8%ad%d9%8a-%d8%a7%d9%84%d8%ae%d8%a7%d9%85%d8%b3-%d8%a7%d9%84%d9%85%d8%aa%d9%85%d9%8a%d8%b2%d8%a9-%d9%84%d9%84%d8%ba%d8%a7%d8%aa/,https://egyptschools.info/wp-content/uploads/2021/03/مدرسة-الحي-الخامس-الرسمية-المتميزة-للغات-768x478.jpg,5th District Distinguished Official Language School,Thanwya,October,Private,2500,,,,,,,[],
314,https://egyptschools.info/school/%d9%85%d8%af%d8%b1%d8%b3%d8%a9-%d8%a7%d9%84%d8%ad%d9%8a-%d8%a7%d9%84%d8%ab%d8%a7%d9%86%d9%8a-%d8%a7%d9%84%d8%b1%d8%b3%d9%85%d9%8a%d8%a9-%d8%a7%d9%84%d9%85%d8%aa%d9%85%d9%8a%d8%b2%d8%a9-%d9%84%d8%ba/,https://egyptschools.info/wp-content/uploads/2021/03/121702657_177648360647760_8698354203779025522_n.jpg,2nd District Distinguished Official Language School,Thanwya,October,Private,2500,,,,,,,[],
315,https://egyptschools.info/school/%d9%85%d8%af%d8%b1%d8%b3%d8%a9-%d9%86%d9%88%d8%b1-%d8%a7%d9%84%d8%a7%d8%b3%d9%84%d8%a7%d9%85-%d8%a7%d9%84%d8%a3%d8%b2%d9%87%d8%b1%d9%8a%d8%a9-%d9%84%d9%84%d8%ba%d8%a7%d8%aa-nour-elislam-azhar-school/,https://egyptschools.info/wp-content/uploads/2021/03/149319267_5035306146543615_1170384954395061576_n-768x584.jpg,Nour ELIslam Azhar language school,Thanwya,El Haram,Private,11400,,,,,,,[],
316,https://egyptschools.info/school/%d8%a7%d9%85%d8%a8%d8%b1%d9%8a%d8%a7%d9%84-%d9%83%d9%88%d9%84%d9%8a%d8%af%d8%ac-%d9%85%d8%b5%d8%b1-imperial-college-egypt-ice/,https://egyptschools.info/wp-content/uploads/2021/03/ICE-768x376.jpg,Imperial College Egypt,Thanwya,Nasr City,Private,87000,,,,,,,[],
317,https://egyptschools.info/school/%d9%85%d8%af%d8%b1%d8%b3%d8%a9-%d8%a8%d8%b1%d9%8a%d8%aa%d8%b4-%d9%83%d9%88%d9%84%d9%88%d9%85%d8%a8%d9%8a%d8%a7-%d8%a7%d9%84%d9%83%d9%86%d8%af%d9%8a%d8%a9-%d8%a7%d9%83%d8%aa%d9%88%d8%a8%d8%b1%d8%b1-bcc/,https://egyptschools.info/wp-content/uploads/2021/03/272684455_336816878326382_3423678987424762590_n-768x576.jpeg,British Columbia Canadian International School West,American,October,Private,138000,,,,,,,[],
318,https://egyptschools.info/school/%d9%85%d8%af%d8%b1%d8%b3%d8%a9-%d8%a7%d9%84%d8%b3%d9%84%d8%a7%d9%85-%d8%a7%d9%84%d8%ae%d8%a7%d8%b5%d8%a9-%d9%84%d8%ba%d8%a7%d8%aa-%d8%a7%d9%84%d8%b9%d8%a8%d8%a7%d8%b3%d9%8a%d8%a9-el-salam-language-s/,https://egyptschools.info/wp-content/uploads/2021/03/sls-768x578.jpg,El Salam Language School,Thanwya,Abbasiya,Private,12000,,,,,,,[],
319,https://egyptschools.info/school/st-michael-american-college/,https://egyptschools.info/wp-content/uploads/2021/03/Screen-Shot-2022-01-31-at-1.47.15-PM-768x570.png,AMAL St Michael American College,Thanwya,Maadi,Governmental,18800,,,,,,,[],
320,https://egyptschools.info/school/%d9%85%d8%af%d8%b1%d8%b3%d8%a9-%d9%86%d9%8a%d9%88-%d9%81%d9%8a%d8%ac%d9%86-%d8%ad%d8%af%d8%a7%d8%a6%d9%82-%d8%a7%d9%84%d8%a7%d9%87%d8%b1%d8%a7%d9%85-new-vision-school-hadayek-alahram/,https://egyptschools.info/wp-content/uploads/2021/02/95b971_0342ffdcd0054e2f8377cfd9411f1b24_mv2.webp,New Vision Language School Hadayek Alahram,Thanwya,Hada'iq Al Ahram,Private,23500,,,,,,,[],
321,https://egyptschools.info/school/%d9%85%d8%af%d8%b1%d8%b3%d8%a9-%d9%83%d9%88%d9%86%d8%aa%d9%8a%d9%86%d9%86%d8%aa%d8%a7%d9%84-%d8%a8%d8%a7%d9%84%d8%a7%d8%b3-%d8%a7%d9%84%d8%af%d9%88%d9%84%d9%8a%d8%a9-cpis-elsheikh-zayed/,https://egyptschools.info/wp-content/uploads/2021/02/2.jpg,Continental Palace International School ELSheikh Zayed,Thanwya,Sheikh Zayed,Governmental,45563,https://maps.google.com/maps?daddr=30.02926%2C31.02502,tel:01021396666,عن مدرسة كونتيننتال بالاس الدولية الشيخ زايد – Continental Palace International School ELSheikh Zayed,"مدرسة كونتيننتال بالاس الدولية بالشيخ زايد العام الدراسي لها 2021/2022 م
مدرسة كونتيننتال بالاس الدولية الشيخ زايد تستقبل حتي الصف الثاني الاعدادي للعام الدراسي 2223 و تفتح باقي المراحل بالتدريج
اقسام مدرسة كونتيننتال بالاس الدولية :",عن مدرسة كونتيننتال بالاس الدولية الشيخ زايد – Continental Palace International School ELSheikh Zayed,"مدرسة كونتيننتال بالاس الدولية بالشيخ زايد العام الدراسي لها 2021/2022 م
مدرسة كونتيننتال بالاس الدولية الشيخ زايد تستقبل حتي الصف الثاني الاعدادي للعام الدراسي 2223 و تفتح باقي المراحل بالتدريج
اقسام مدرسة كونتيننتال بالاس الدولية :","[{'fees_title': 'Pre-School', 'fees_value': '50,000 LE'}, {'fees_title': 'KG 1 - 2', 'fees_value': '45,563 LE'}, {'fees_title': 'Grade 1 -6', 'fees_value': '45,563 LE'}, {'fees_title': 'Pre-School', 'fees_value': '85,000'}, {'fees_title': 'FS 1-2', 'fees_value': '96,700 LE'}, {'fees_title': 'Year 1 - 6', 'fees_value': '106,433 LE'}, {'fees_title': 'Pre-k', 'fees_value': '85,000 LE'}, {'fees_title': 'KG 1-2', 'fees_value': '103,173 LE'}, {'fees_title': 'Grade 1-6', 'fees_value': '113,585 LE'}]",مدينة الخمائل المرحلة الاولي - محور 26 يوليو - الشيخ زايد - اكتوبر - الجيزة
322,https://egyptschools.info/school/%d9%85%d8%af%d8%b1%d8%b3%d8%a9-%d8%b1%d9%8a%d8%a8%d8%aa%d9%88%d9%86-%d8%a7%d9%84%d9%82%d8%a7%d9%87%d8%b1%d8%a9-repton-cairo-school/,https://egyptschools.info/wp-content/uploads/2021/02/Repton_Cairo-768x427.jpg,Repton Cairo School,IG,The 5th Settlement,Private,232000,,,,,,,[],
323,https://egyptschools.info/school/%d9%85%d8%af%d8%b1%d8%b3%d8%a9-%d8%a7%d9%84%d9%85%d8%b3%d8%aa%d9%82%d8%a8%d9%84-%d8%a7%d9%84%d8%ad%d8%af%d9%8a%d8%ab%d8%a9-%d9%84%d9%84%d8%ba%d8%a7%d8%aa-modern-future-language-school/,https://egyptschools.info/wp-content/uploads/2021/02/87042675_1285131095017327_1672533794902507520_o-768x579.jpg,Modern Future Language School,Thanwya,Abbasiya,Private,10950,,,,,,,[],
324,https://egyptschools.info/school/%d9%85%d8%af%d8%b1%d8%b3%d8%a9-%d8%a7%d9%84%d8%a7%d8%af%d9%81%d9%86%d8%aa%d8%b3%d8%aa-%d8%a7%d9%84%d8%ae%d8%a7%d8%b5%d8%a9-adventist-private-school/,https://egyptschools.info/wp-content/uploads/2021/02/11071529_402233243271230_754259731670861832_n-768x569.jpg,Adventist Private School,Thanwya,Hada'iq al-Zaytun,Private,6000,https://maps.google.com/maps?daddr=30.09970%2C31.31338,tel:0222566760,عن مدرسة الادفنتست الخاصة – Adventist Private School,مدرسة الادفنتست الخاصة بالزيتون مدرسة خاصة عربي يتم تدريس اللغة الانجليزية من مرحلة الحضانة و يتم تدريس اللغة الفرنسية من الصف الرابع الابتدائي.,عن مدرسة الادفنتست الخاصة – Adventist Private School,مدرسة الادفنتست الخاصة بالزيتون مدرسة خاصة عربي يتم تدريس اللغة الانجليزية من مرحلة الحضانة و يتم تدريس اللغة الفرنسية من الصف الرابع الابتدائي.,[],17 ش شرطة الزيتون - جسر السويس - الزيتون - القاهرة
325,https://egyptschools.info/school/%d9%85%d8%af%d8%b1%d8%b3%d8%a9-%d8%a7%d9%84%d8%a7%d9%88%d8%b1%d9%85%d8%a7%d9%86-%d8%b3%d9%85%d8%a7%d8%b1%d8%aa-%d9%85%d8%b5%d8%b1-%d8%a7%d9%84%d8%ac%d8%af%d9%8a%d8%af%d8%a9-orman-smart-school-heliop/,https://egyptschools.info/wp-content/uploads/2021/02/الاورمان-سمارت-مصر-الجديدة.jpg,Orman Smart School Heliopolis,Thanwya,Heliopolis,Private,11265,https://maps.google.com/maps?daddr=30.10024%2C31.34155,tel:01004123150,عن مدرسة الاورمان سمارت مصر الجديدة – Orman Smart School Heliopolis,"مدرسة الاورمان سمارت مصر الجديدة - القاهرة
المدرسة لها فرع اخر بمدينة نصر لزيارة الفرع اضغط هنا",عن مدرسة الاورمان سمارت مصر الجديدة – Orman Smart School Heliopolis,"مدرسة الاورمان سمارت مصر الجديدة - القاهرة
المدرسة لها فرع اخر بمدينة نصر لزيارة الفرع اضغط هنا","[{'fees_title': 'Pre-K', 'fees_value': '11,265 LE'}, {'fees_title': 'KG', 'fees_value': '14,265 LE'}]",54 شارع محمد رمزى - ميدان تريومف - مصر الجديدة - القاهرة
326,https://egyptschools.info/school/%d9%85%d8%af%d8%b1%d8%b3%d8%a9-%d8%a7%d9%84%d8%b3%d9%8a%d8%af%d8%a9-%d8%b9%d8%a7%d8%a6%d8%b4%d8%a9-%d9%84%d9%84%d8%ba%d8%a7%d8%aa-alsayeda-aisha-language-school/,https://egyptschools.info/wp-content/uploads/2021/02/Green-City-1.jpg,AlSayeda Aisha Language School,Thanwya,Heliopolis,Private,7950,,,,,,,[],
327,https://egyptschools.info/school/%d9%85%d8%af%d8%b1%d8%b3%d8%a9-%d8%ac%d8%b1%d9%8a%d9%86-%d8%b3%d9%8a%d8%aa%d9%8a-%d8%a7%d9%84%d8%af%d9%88%d9%84%d9%8a%d8%a9-green-city-international-school/,https://egyptschools.info/wp-content/uploads/2021/02/Green-City-768x440.jpg,Green City International School,IG,North Giza,Private,57000,,,,,,,[],
328,https://egyptschools.info/school/%d9%85%d8%af%d8%b1%d8%b3%d8%a9-%d8%a7%d9%84%d9%85%d8%b9%d8%a7%d8%b1%d9%81-%d8%a7%d9%84%d8%ad%d8%af%d9%8a%d8%ab%d8%a9-%d9%84%d9%84%d8%ba%d8%a7%d8%aa-el-maaref-el-hadetha-language-school/,https://egyptschools.info/wp-content/uploads/2021/02/14333690_966768660099545_1755825161254307154_n-768x409.jpg,El Maaref El Hadetha Language School,Thanwya,Hada'iq al-Zaytun,Private,8000,,,,,,,[],
329,https://egyptschools.info/school/%d9%85%d8%af%d8%b1%d8%b3%d8%a9-%d9%85%d8%ac%d8%af%d9%8a-%d8%a8%d9%8a%d8%a8%d9%8a-%d9%87%d9%88%d9%85-magdy-baby-home-school/,https://egyptschools.info/wp-content/uploads/2021/02/11885689_480525892127905_3289377322150590577_o-768x832.jpg,Magdy Baby Home School,Thanwya,Hada'iq al-Zaytun,Private,8000,,,,,,,[],
330,https://egyptschools.info/school/%d9%85%d8%af%d8%b1%d8%b3%d8%a9-%d8%b3%d8%a7%d9%86-%d8%a7%d8%b1%d8%b3%d8%a7%d9%86%d9%8a-%d9%84%d9%84%d8%ba%d8%a7%d8%aa-st-arsany-language-school/,https://egyptschools.info/wp-content/uploads/2021/02/20842134_747042765479642_5187626716518393160_n-1-768x576.jpg,ST.Arsany Language School,Thanwya,Boulaq Abou El Ela,Private,17200,,,,,,,[],
331,https://egyptschools.info/school/%d9%85%d8%af%d8%b1%d8%b3%d8%a9-%d8%b3%d8%a7%d9%86%d8%aa-%d9%85%d8%a7%d8%b1%d9%8a-%d8%a7%d9%84%d9%85%d8%aa%d9%83%d8%a7%d9%85%d9%84%d8%a9-saint-marys-integrated-school/,https://egyptschools.info/wp-content/uploads/2021/02/29872516_214440639308270_801825544536688842_o-768x550.jpg,Saint Mary's Integrated School,Thanwya,Hada'iq al-Zaytun,Private,10000,,,,,,,[],
332,https://egyptschools.info/school/%d9%85%d8%af%d8%b1%d8%b3%d8%a9-%d9%83%d9%84%d9%8a%d8%a9-%d8%a7%d9%84%d8%a8%d9%86%d8%a7%d8%aa-%d8%a7%d9%84%d9%82%d8%a8%d8%b7%d9%8a%d8%a9-coptic-girls-college/,https://egyptschools.info/wp-content/uploads/2021/02/10013985_638585926189509_581186128_o-768x576.jpg,Coptic Girls College,Thanwya,Abbasiya,Private,6635,,,,,,,[],
333,https://egyptschools.info/school/%d8%a7%d9%84%d9%85%d8%af%d8%b1%d8%b3%d8%a9-%d8%a7%d9%84%d8%a8%d8%b7%d8%b1%d9%8a%d8%b1%d9%83%d9%8a%d8%a9-greek-catholic-patriarchal-college/,https://egyptschools.info/wp-content/uploads/2021/02/335463_269722416423990_1862061005_o-768x576.jpg,Greek Catholic Patriarchal College,Thanwya,Downtown,Private,21000,,,,,,,[],
334,https://egyptschools.info/school/%d9%85%d8%af%d8%b1%d8%b3%d8%a9-%d8%b7%d9%84%d8%a7%d8%a6%d8%b9-%d8%ac%d8%a7%d8%a8%d8%b1-%d8%a7%d9%84%d8%a7%d9%86%d8%b5%d8%a7%d8%b1%d9%8a-talaea-gaber-alansari-school/,https://egyptschools.info/wp-content/uploads/2021/02/89814719_111592283799409_4953690042255015936_n.jpg,Talaea Gaber AlAnsari School,Thanwya,Hada'iq al-Zaytun,Private,7400,https://maps.google.com/maps?daddr=30.10804%2C31.31163,tel:0222550047,تفاصيل عن مصروفات مدرسة طلائع جابر الانصاري – Talaea Gaber AlAnsari School,"المصروفات المدرسية للعام الدراسي 2020/2021 م
تشمل المصروفات الكتب و البوكليت و رسوم فتح ملف
القسم العربي من مرحلة الحضانة حتي الصف الثالث الاعدادي
قسم اللغات من مرحلة الحضانة حتي الصف الثالث الاعدادي مشترك ومرحلة الثانوية بنين فقط.",تفاصيل عن مصروفات مدرسة طلائع جابر الانصاري – Talaea Gaber AlAnsari School,"المصروفات المدرسية للعام الدراسي 2020/2021 م
تشمل المصروفات الكتب و البوكليت و رسوم فتح ملف
القسم العربي من مرحلة الحضانة حتي الصف الثالث الاعدادي
قسم اللغات من مرحلة الحضانة حتي الصف الثالث الاعدادي مشترك ومرحلة الثانوية بنين فقط.",[],شارع محطة الزيتون - بجوار سنيما الزيتون - حدائق الزيتون - القاهرة
335,https://egyptschools.info/school/%d9%85%d8%af%d8%a7%d8%b1%d8%b3-%d8%a7%d9%84%d9%86%d9%8a%d9%84-%d8%a7%d9%84%d9%85%d8%b5%d8%b1%d9%8a%d8%a9-%d8%a7%d9%83%d8%aa%d9%88%d8%a8%d8%b1-nile-egyptian-schools-october/,https://egyptschools.info/wp-content/uploads/2021/02/nes-october-768x580.jpg,Nile Egyptian schools October,IG,October,Governmental,35000,https://maps.google.com/maps?daddr=29.95622%2C30.92773,tel:0237853708,عن مدارس النيل المصرية اكتوبر – Nile Egyptian schools October,"مدرسة النيل المصرية بمدينة 6 أكتوبر مدرسة حكومية تمنح شهادة النيل.
شهادة النيل هي شهادة مصرية مصممة وفق معايير و بإشراف وحدة شهادة النيل الدولية التابعة لصندوق تطوير التعليم بمجلس الوزراء وبالشراكة مع هيئة االمتحانات
بجامعة كامبريدج البريطانية تحت إشراف وزرارة التربية والتعليم المصرية.
وحدة شهادة النيل الدولية هيئة تعليم وتقيم امتحانات معترف بها محليا ودوليا والمسئولة عن الموافقة على تطبيق نظام النيل التعليمى.
سوف يدرس المتعلمون في مدارس النيل في الصفوف العاشر والحادي عشر والثاني عشر مجموعة من المواد للوصول للمستوى الأول أو المستوى الثاني أو المستوى الثالث لدراسة شهادة النيل الثانوية الدولية (CNISE) والتي سيتم تقييمها من قبل كامبردج للامتحانات الدولية.",عن مدارس النيل المصرية اكتوبر – Nile Egyptian schools October,"مدرسة النيل المصرية بمدينة 6 أكتوبر مدرسة حكومية تمنح شهادة النيل.
شهادة النيل هي شهادة مصرية مصممة وفق معايير و بإشراف وحدة شهادة النيل الدولية التابعة لصندوق تطوير التعليم بمجلس الوزراء وبالشراكة مع هيئة االمتحانات
بجامعة كامبريدج البريطانية تحت إشراف وزرارة التربية والتعليم المصرية.
وحدة شهادة النيل الدولية هيئة تعليم وتقيم امتحانات معترف بها محليا ودوليا والمسئولة عن الموافقة على تطبيق نظام النيل التعليمى.
سوف يدرس المتعلمون في مدارس النيل في الصفوف العاشر والحادي عشر والثاني عشر مجموعة من المواد للوصول للمستوى الأول أو المستوى الثاني أو المستوى الثالث لدراسة شهادة النيل الثانوية الدولية (CNISE) والتي سيتم تقييمها من قبل كامبردج للامتحانات الدولية.",[],ش مجلس الدولة - المجاورة الاولى - الحي الرابع - اكتوبر - الجيزة
